loan_status,previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income,loan_amnt,person_age,person_emp_exp,cb_person_cred_hist_length,credit_score
1,0,0.42,17.8,57356.0,24000.0,24.0,3,2.0,672
0,1,0.05,11.36,21790.0,1000.0,22.0,0,2.0,686
1,0,0.4,17.56,59680.0,24000.0,22.0,0,4.0,590
1,0,0.33,7.9,72720.0,24000.0,26.0,2,4.0,636
1,0,0.33,10.99,73024.0,24000.0,25.0,5,4.0,580
1,0,0.33,7.29,73110.0,24000.0,22.0,0,3.0,674
1,0,0.33,10.75,72902.0,24000.0,21.0,0,2.0,601
1,0,0.32,7.9,75416.0,24000.0,26.0,4,3.0,620
1,0,0.32,14.84,75959.0,24000.0,22.0,0,2.0,642
1,0,0.3,11.01,79222.0,24000.0,26.0,7,2.0,616
1,0,0.23,11.01,21824.0,4975.0,22.0,0,3.0,588
1,0,0.33,19.69,71875.0,24000.0,23.0,1,2.0,585
1,0,0.3,11.01,80313.0,24000.0,23.0,1,4.0,632
1,0,0.33,14.96,72647.0,24000.0,24.0,5,4.0,556
1,0,0.3,6.99,80492.0,24000.0,25.0,4,3.0,602
1,0,0.32,16.45,75646.0,24000.0,22.0,0,4.0,639
1,0,0.28,10.99,85223.0,24000.0,24.0,3,4.0,603
1,0,0.27,10.99,89735.0,24000.0,23.0,2,2.0,689
1,0,0.13,7.9,22364.0,3000.0,22.0,4,4.0,672
1,0,0.26,12.69,90780.0,24000.0,22.0,2,4.0,499
1,0,0.26,10.37,90889.0,24000.0,24.0,1,3.0,643
1,0,0.26,11.01,90911.0,24000.0,24.0,2,3.0,589
1,0,0.29,15.83,83953.0,24000.0,26.0,2,3.0,646
1,0,0.25,13.92,94644.0,24000.0,23.0,1,3.0,613
0,0,0.09,11.49,22616.0,2000.0,22.0,0,3.0,567
0,0,0.25,10.25,96989.0,24000.0,24.0,4,2.0,603
1,0,0.15,7.49,22867.0,3500.0,22.0,3,4.0,647
1,0,0.18,5.99,22583.0,4000.0,23.0,1,2.0,645
1,0,0.26,12.92,90900.0,24000.0,23.0,0,2.0,672
0,0,0.22,11.58,107641.0,24000.0,26.0,6,3.0,648
0,0,0.21,8.9,114870.0,24000.0,25.0,4,2.0,653
1,0,0.24,19.69,100479.0,24000.0,22.0,0,3.0,590
0,1,0.21,6.54,114958.0,24000.0,25.0,2,4.0,704
1,0,0.21,14.54,22882.0,4900.0,21.0,0,4.0,674
1,0,0.22,11.11,22392.0,5000.0,21.0,0,2.0,594
0,0,0.2,12.73,120498.0,24000.0,26.0,5,4.0,626
0,1,0.18,15.62,132873.0,24000.0,24.0,2,4.0,701
1,0,0.28,6.54,22635.0,6250.0,24.0,3,4.0,602
1,0,0.2,11.01,118299.0,24000.0,22.0,0,2.0,503
1,0,0.19,20.0,125665.0,24000.0,26.0,5,4.0,657
0,0,0.17,9.91,144904.0,24000.0,22.0,0,4.0,638
0,1,0.17,12.69,144882.0,24000.0,24.0,2,4.0,646
1,0,0.18,20.0,130649.0,24000.0,26.0,4,3.0,678
0,1,0.16,16.49,149622.0,24000.0,24.0,4,4.0,684
1,0,0.11,15.95,22957.0,2500.0,23.0,1,2.0,594
0,1,0.15,11.49,157225.0,24000.0,24.0,1,3.0,538
0,0,0.15,10.99,163004.0,24000.0,25.0,3,2.0,662
0,1,0.15,13.79,163035.0,24000.0,24.0,2,2.0,636
1,0,0.17,20.0,138731.0,24000.0,23.0,0,3.0,613
0,1,0.13,7.49,180804.0,24000.0,23.0,1,4.0,573
1,0,0.14,16.0,166378.0,24000.0,23.0,0,2.0,714
1,0,0.57,7.88,22684.0,13000.0,24.0,0,3.0,640
1,0,0.28,10.62,22366.0,6250.0,21.0,0,4.0,637
0,1,0.13,10.99,187161.0,24000.0,26.0,7,4.0,633
1,0,0.13,18.3,178439.0,24000.0,26.0,0,2.0,615
0,1,0.12,11.01,204962.0,24000.0,26.0,2,2.0,552
0,1,0.11,11.36,22673.0,2500.0,21.0,0,3.0,670
1,0,0.45,11.01,53633.0,23975.0,24.0,4,2.0,678
0,0,0.16,13.47,144983.0,23750.0,23.0,2,2.0,676
1,0,0.35,11.89,67032.0,23600.0,24.0,2,3.0,624
1,0,0.44,12.18,22664.0,10000.0,24.0,0,2.0,649
0,1,0.19,13.49,123299.0,23600.0,25.0,0,4.0,555
1,0,0.26,14.5,91275.0,23575.0,23.0,0,4.0,613
1,0,0.18,11.01,22564.0,4000.0,22.0,1,2.0,684
1,0,0.24,15.31,22786.0,5400.0,22.0,0,2.0,647
1,0,0.18,11.01,22450.0,4000.0,25.0,4,3.0,580
1,0,0.15,11.01,22666.0,3375.0,21.0,0,2.0,630
1,0,0.29,7.49,81701.0,23400.0,22.0,1,2.0,589
1,0,0.43,11.01,52984.0,23000.0,22.0,0,3.0,621
1,0,0.34,11.01,68579.0,23000.0,25.0,1,2.0,665
1,0,0.32,12.18,73014.0,23000.0,23.0,0,4.0,668
0,1,0.05,11.34,22608.0,1200.0,24.0,2,4.0,615
1,0,0.3,9.91,76932.0,23000.0,25.0,2,3.0,604
1,0,0.29,11.99,78955.0,23000.0,24.0,1,4.0,620
1,0,0.28,9.62,82567.0,23000.0,23.0,0,2.0,558
1,0,0.13,9.96,22466.0,3000.0,22.0,0,3.0,603
0,1,0.24,11.01,97251.0,23000.0,25.0,2,2.0,683
1,0,0.22,14.54,106607.0,23000.0,24.0,1,2.0,641
1,0,0.32,11.36,71385.0,22750.0,22.0,0,4.0,521
1,0,0.27,14.27,84865.0,22500.0,23.0,3,2.0,655
1,0,0.13,11.99,22789.0,3000.0,24.0,1,3.0,663
1,0,0.27,18.99,84801.0,22500.0,26.0,4,2.0,605
1,0,0.25,16.7,88421.0,22400.0,24.0,4,4.0,708
1,0,0.22,9.32,23071.0,5000.0,24.0,3,3.0,571
1,0,0.52,12.69,43042.0,22250.0,23.0,1,3.0,678
1,0,0.41,13.11,53119.0,22000.0,25.0,1,2.0,597
1,0,0.35,10.74,63311.0,22000.0,25.0,1,2.0,689
1,0,0.18,14.11,23597.0,4200.0,21.0,0,4.0,675
1,0,0.32,9.63,69308.0,22000.0,22.0,1,3.0,591
1,0,0.31,14.65,70598.0,22000.0,25.0,5,2.0,616
1,0,0.3,10.25,73044.0,22000.0,23.0,0,4.0,640
1,0,0.3,14.26,73043.0,22000.0,24.0,0,2.0,593
1,0,0.13,9.91,23627.0,3000.0,25.0,4,2.0,649
1,0,0.32,17.19,68198.0,22000.0,26.0,4,3.0,645
1,0,0.26,11.36,85089.0,22000.0,22.0,0,4.0,537
1,0,0.27,11.01,80358.0,22000.0,22.0,0,2.0,635
0,1,0.24,10.59,90025.0,22000.0,23.0,0,3.0,640
0,0,0.24,9.25,93232.0,22000.0,24.0,2,2.0,625
1,0,0.15,8.49,23497.0,3625.0,22.0,0,3.0,557
0,0,0.24,6.54,93314.0,22000.0,26.0,8,3.0,643
1,0,0.25,8.49,23543.0,6000.0,21.0,0,3.0,631
0,1,0.23,11.01,97038.0,22000.0,24.0,0,4.0,653
0,1,0.22,12.69,100246.0,22000.0,26.0,1,2.0,623
1,0,0.31,13.85,23667.0,7400.0,24.0,3,2.0,662
1,0,0.17,7.4,23719.0,4000.0,25.0,2,3.0,667
0,0,0.22,11.71,101575.0,22000.0,23.0,1,4.0,586
1,0,0.23,11.48,94168.0,22000.0,25.0,3,3.0,719
1,0,0.22,17.51,99394.0,22000.0,25.0,1,2.0,646
1,0,0.15,14.61,23504.0,3500.0,21.0,0,3.0,646
0,0,0.18,7.88,120500.0,22000.0,23.0,3,4.0,646
0,1,0.17,11.01,133195.0,22000.0,23.0,1,3.0,643
1,0,0.2,11.71,24148.0,4950.0,22.0,1,2.0,594
1,0,0.31,11.99,69353.0,21700.0,25.0,1,2.0,664
1,0,0.33,13.49,65946.0,21600.0,24.0,0,2.0,605
1,0,0.31,20.0,68677.0,21600.0,23.0,0,4.0,646
1,0,0.28,14.35,76687.0,21600.0,26.0,3,3.0,655
0,0,0.22,13.61,99087.0,21600.0,22.0,0,3.0,597
1,0,0.23,11.26,94523.0,21600.0,22.0,0,3.0,679
0,0,0.1,10.59,24092.0,2400.0,22.0,0,3.0,654
0,0,0.16,7.9,135365.0,21600.0,24.0,1,2.0,556
1,0,0.29,5.99,24420.0,7000.0,24.0,2,4.0,694
1,0,0.13,11.99,23948.0,3000.0,25.0,3,4.0,587
1,0,0.3,16.89,71718.0,21500.0,24.0,2,3.0,620
1,0,0.25,9.99,84999.0,21500.0,24.0,0,3.0,701
0,1,0.15,15.33,140396.0,21500.0,24.0,4,3.0,572
1,0,0.29,7.29,73404.0,21450.0,25.0,4,4.0,671
1,0,0.55,12.42,38473.0,21250.0,22.0,0,3.0,599
1,0,0.37,10.99,57546.0,21250.0,25.0,3,2.0,610
1,0,0.34,6.91,62422.0,21250.0,25.0,4,2.0,588
1,0,0.21,14.17,23993.0,5000.0,22.0,1,2.0,691
1,0,0.33,10.25,64732.0,21250.0,22.0,0,3.0,645
1,0,0.39,11.01,23955.0,9250.0,26.0,2,2.0,618
1,0,0.31,15.95,68154.0,21250.0,24.0,2,3.0,672
1,0,0.27,15.95,79138.0,21250.0,24.0,2,4.0,650
1,0,0.49,12.53,42536.0,21000.0,21.0,0,4.0,687
1,0,0.06,14.91,23888.0,1400.0,22.0,0,4.0,535
1,0,0.12,11.01,24013.0,3000.0,23.0,0,4.0,604
1,0,0.43,6.54,48929.0,21000.0,26.0,6,4.0,601
0,1,0.04,11.01,24121.0,1000.0,25.0,1,3.0,612
1,0,0.41,17.26,51379.0,21000.0,26.0,5,4.0,666
1,0,0.27,11.36,76364.0,21000.0,23.0,0,2.0,645
1,0,0.16,7.51,24297.0,4000.0,26.0,3,4.0,678
1,0,0.29,10.71,71599.0,21000.0,22.0,0,3.0,644
0,1,0.25,13.98,85496.0,21000.0,22.0,1,4.0,614
1,0,0.27,14.09,79163.0,21000.0,26.0,3,3.0,627
0,1,0.23,10.0,90944.0,21000.0,22.0,0,3.0,523
1,0,0.21,15.33,23973.0,5000.0,22.0,0,3.0,571
1,0,0.28,16.32,75181.0,21000.0,25.0,4,4.0,546
0,0,0.22,7.9,95767.0,21000.0,24.0,2,2.0,640
0,1,0.22,11.99,96788.0,21000.0,23.0,1,3.0,648
0,0,0.21,10.75,101708.0,21000.0,24.0,2,4.0,593
0,1,0.2,13.92,103023.0,21000.0,26.0,4,3.0,658
0,0,0.19,9.91,113027.0,21000.0,22.0,2,3.0,701
1,0,0.21,16.95,98366.0,21000.0,26.0,4,3.0,702
0,1,0.18,7.9,117668.0,21000.0,26.0,0,3.0,711
0,1,0.18,11.01,117297.0,21000.0,26.0,4,3.0,570
1,0,0.17,16.49,120885.0,21000.0,25.0,4,3.0,637
1,0,0.31,11.97,24183.0,7500.0,26.0,5,2.0,621
1,0,0.26,6.17,23664.0,6250.0,21.0,1,3.0,637
0,0,0.14,8.9,150692.0,21000.0,26.0,7,2.0,534
0,1,0.14,12.99,151100.0,21000.0,25.0,2,3.0,577
0,0,0.21,12.69,99197.0,20900.0,23.0,1,2.0,638
1,0,0.61,9.64,24468.0,15000.0,21.0,0,2.0,548
1,0,0.34,7.49,61015.0,20500.0,26.0,2,3.0,676
0,0,0.24,13.16,84845.0,20500.0,23.0,0,3.0,641
0,1,0.08,8.38,24872.0,2100.0,22.0,0,4.0,630
1,0,0.31,7.49,65613.0,20375.0,23.0,0,2.0,518
1,0,0.62,9.76,32325.0,20050.0,26.0,4,2.0,652
1,0,0.49,10.99,40881.0,20000.0,24.0,0,3.0,600
0,0,0.2,11.71,24766.0,5000.0,23.0,0,4.0,649
0,1,0.37,10.65,24995.0,9250.0,22.0,0,4.0,576
1,0,0.46,12.53,43287.0,20000.0,24.0,0,4.0,600
1,0,0.43,14.59,46375.0,20000.0,25.0,2,4.0,654
1,0,0.51,12.61,39416.0,20000.0,23.0,0,4.0,593
1,0,0.43,13.11,46636.0,20000.0,25.0,2,2.0,614
0,0,0.25,10.65,25168.0,6400.0,23.0,0,4.0,638
1,0,0.42,11.22,47473.0,20000.0,25.0,3,4.0,633
1,0,0.49,16.0,40632.0,20000.0,23.0,0,2.0,649
1,0,0.48,8.88,41468.0,20000.0,25.0,2,4.0,591
1,0,0.41,12.53,48897.0,20000.0,24.0,2,3.0,656
1,0,0.45,11.01,44226.0,20000.0,21.0,0,2.0,637
0,1,0.19,5.99,25012.0,4800.0,26.0,3,3.0,682
1,0,0.39,13.47,51210.0,20000.0,25.0,4,4.0,645
1,0,0.39,6.99,51305.0,20000.0,22.0,1,4.0,602
0,1,0.22,15.99,25295.0,5650.0,25.0,3,2.0,637
0,1,0.15,11.01,24930.0,3625.0,23.0,0,3.0,662
1,0,0.44,16.69,45716.0,20000.0,22.0,0,3.0,447
1,0,0.43,11.11,46683.0,20000.0,25.0,3,4.0,636
1,0,0.36,7.9,54870.0,20000.0,22.0,0,4.0,631
1,0,0.36,10.25,55291.0,20000.0,23.0,3,2.0,632
1,0,0.36,11.01,54919.0,20000.0,24.0,4,2.0,670
0,0,0.05,7.49,25141.0,1200.0,23.0,0,3.0,700
1,0,0.36,13.92,54899.0,20000.0,22.0,0,3.0,650
1,0,0.42,14.74,47903.0,20000.0,24.0,0,2.0,665
1,0,0.35,10.62,56744.0,20000.0,24.0,0,2.0,582
1,0,0.34,10.65,58440.0,20000.0,22.0,0,3.0,656
1,0,0.39,12.99,51628.0,20000.0,22.0,0,3.0,635
1,0,0.34,11.36,58859.0,20000.0,22.0,1,4.0,672
0,1,0.31,5.79,24521.0,7500.0,22.0,0,4.0,612
1,0,0.33,6.54,60235.0,20000.0,23.0,4,4.0,615
0,0,0.16,5.79,25654.0,4000.0,25.0,6,2.0,725
1,0,0.33,7.49,61114.0,20000.0,25.0,1,3.0,639
1,0,0.33,13.43,60990.0,20000.0,25.0,1,2.0,691
1,0,0.33,13.22,61072.0,20000.0,22.0,0,2.0,681
0,1,0.2,14.72,25229.0,5000.0,22.0,1,3.0,604
1,0,0.37,15.68,53980.0,20000.0,22.0,0,4.0,688
1,0,0.32,11.01,61918.0,20000.0,24.0,2,3.0,672
1,0,0.32,11.48,62299.0,20000.0,25.0,3,3.0,680
1,0,0.32,10.38,62192.0,20000.0,24.0,3,3.0,640
1,0,0.32,12.53,62045.0,20000.0,22.0,0,3.0,629
1,0,0.32,13.47,62350.0,20000.0,22.0,1,2.0,677
1,0,0.32,12.21,62508.0,20000.0,24.0,0,4.0,571
1,0,0.31,10.99,63607.0,20000.0,25.0,2,3.0,647
1,0,0.31,11.36,63921.0,20000.0,25.0,3,4.0,568
1,0,0.36,16.0,56273.0,20000.0,22.0,0,4.0,700
0,1,0.06,7.74,24569.0,1500.0,26.0,4,3.0,570
1,0,0.32,15.65,63481.0,20000.0,24.0,3,2.0,633
1,0,0.35,11.78,56451.0,20000.0,25.0,0,2.0,646
1,0,0.31,11.01,63897.0,20000.0,24.0,0,3.0,614
1,0,0.35,16.77,57193.0,20000.0,22.0,0,3.0,532
1,0,0.3,9.91,65874.0,20000.0,22.0,0,4.0,617
1,0,0.34,15.65,58705.0,20000.0,23.0,3,4.0,603
1,0,0.34,14.96,58236.0,20000.0,23.0,2,3.0,588
1,0,0.3,11.83,65738.0,20000.0,23.0,0,4.0,668
1,0,0.33,11.66,59765.0,20000.0,24.0,2,4.0,643
1,0,0.3,12.18,67019.0,20000.0,26.0,2,4.0,639
1,0,0.3,6.91,67265.0,20000.0,24.0,2,2.0,525
1,0,0.3,6.91,66906.0,20000.0,25.0,3,3.0,666
1,0,0.34,19.79,59603.0,20000.0,26.0,7,3.0,642
1,0,0.3,9.88,67174.0,20000.0,25.0,2,4.0,646
0,1,0.66,9.76,24993.0,16600.0,22.0,1,3.0,634
1,0,0.3,12.53,66844.0,20000.0,23.0,0,2.0,655
1,0,0.3,11.01,67482.0,20000.0,25.0,6,4.0,682
0,1,0.29,6.99,24853.0,7125.0,23.0,0,2.0,631
1,0,0.29,16.89,69387.0,20000.0,23.0,2,2.0,600
1,0,0.32,17.49,62379.0,20000.0,22.0,0,4.0,641
0,1,0.1,16.82,24853.0,2500.0,23.0,0,2.0,524
0,1,0.15,11.01,24751.0,3600.0,26.0,2,2.0,669
1,0,0.28,13.11,70529.0,20000.0,22.0,1,2.0,593
1,0,0.28,7.66,71255.0,20000.0,23.0,2,3.0,654
1,0,0.28,6.17,71761.0,20000.0,26.0,3,3.0,665
1,0,0.31,16.35,64550.0,20000.0,26.0,8,4.0,649
1,0,0.27,7.9,72969.0,20000.0,23.0,1,2.0,579
1,0,0.3,16.49,66060.0,20000.0,24.0,4,2.0,671
0,1,0.14,11.01,25666.0,3550.0,21.0,0,4.0,693
0,1,0.28,8.0,25229.0,7000.0,26.0,3,2.0,626
1,0,0.27,10.99,72762.0,20000.0,24.0,6,2.0,677
0,0,0.3,6.91,25451.0,7750.0,24.0,3,3.0,594
1,0,0.3,8.88,65742.0,20000.0,25.0,1,3.0,592
1,0,0.27,11.01,73352.0,20000.0,24.0,1,4.0,583
1,0,0.3,14.84,65733.0,20000.0,23.0,0,3.0,592
1,0,0.3,11.12,65802.0,20000.0,23.0,3,2.0,628
1,0,0.28,7.88,72562.0,20000.0,22.0,1,3.0,567
1,0,0.27,11.01,73028.0,20000.0,25.0,1,2.0,654
0,0,0.23,15.99,25537.0,6000.0,22.0,0,4.0,623
0,1,0.22,10.99,25526.0,5500.0,24.0,1,4.0,661
1,0,0.27,11.01,73266.0,20000.0,25.0,1,3.0,658
1,0,0.31,15.65,65555.0,20000.0,25.0,1,3.0,667
1,0,0.3,17.04,65678.0,20000.0,24.0,4,3.0,602
1,0,0.27,12.21,73286.0,20000.0,23.0,3,2.0,687
0,1,0.05,15.23,25416.0,1275.0,21.0,1,3.0,626
1,0,0.3,14.11,65967.0,20000.0,25.0,6,4.0,662
1,0,0.27,11.14,73202.0,20000.0,24.0,1,2.0,536
0,0,0.09,11.49,25710.0,2400.0,21.0,0,4.0,623
1,0,0.27,13.87,73058.0,20000.0,24.0,3,4.0,647
1,0,0.28,10.08,72650.0,20000.0,26.0,3,4.0,606
1,0,0.3,16.7,66301.0,20000.0,23.0,2,4.0,645
1,0,0.3,18.64,66951.0,20000.0,24.0,2,2.0,632
1,0,0.27,12.18,73899.0,20000.0,24.0,0,4.0,634
0,0,0.15,11.01,25644.0,3800.0,22.0,2,3.0,645
1,0,0.26,6.54,75578.0,20000.0,25.0,2,3.0,574
1,0,0.29,14.61,68349.0,20000.0,24.0,3,4.0,576
1,0,0.29,17.39,68120.0,20000.0,21.0,0,3.0,664
1,0,0.26,11.12,75484.0,20000.0,24.0,2,2.0,562
1,0,0.26,11.48,75802.0,20000.0,25.0,2,2.0,637
1,0,0.26,12.42,76733.0,20000.0,25.0,2,3.0,656
1,0,0.28,10.25,70484.0,20000.0,26.0,4,2.0,590
1,0,0.25,10.65,78886.0,20000.0,23.0,1,3.0,653
0,0,0.19,16.29,25992.0,5000.0,24.0,3,3.0,612
1,0,0.25,10.37,79348.0,20000.0,23.0,0,2.0,703
1,0,0.25,11.49,78597.0,20000.0,23.0,1,3.0,596
0,1,0.38,10.59,26216.0,10000.0,24.0,0,4.0,586
0,1,0.21,13.49,26133.0,5375.0,25.0,4,2.0,650
1,0,0.28,11.01,71856.0,20000.0,26.0,6,4.0,610
1,0,0.28,12.29,72259.0,20000.0,23.0,2,4.0,650
1,0,0.14,17.27,25869.0,3500.0,21.0,0,2.0,579
1,0,0.25,11.99,79098.0,20000.0,26.0,2,2.0,534
1,0,0.28,14.84,71754.0,20000.0,25.0,4,2.0,540
1,0,0.28,10.83,71688.0,20000.0,23.0,0,2.0,584
1,0,0.25,13.22,79539.0,20000.0,23.0,5,2.0,584
0,0,0.25,12.18,81282.0,20000.0,22.0,1,2.0,639
0,1,0.25,11.11,81580.0,20000.0,23.0,1,2.0,607
0,0,0.24,13.48,81639.0,20000.0,24.0,4,2.0,681
0,0,0.24,10.75,82432.0,20000.0,26.0,6,4.0,710
0,1,0.24,12.53,82737.0,20000.0,25.0,4,4.0,634
1,0,0.26,14.84,75890.0,20000.0,24.0,2,4.0,595
0,1,0.24,17.74,84428.0,20000.0,23.0,1,2.0,707
0,1,0.24,9.99,85061.0,20000.0,25.0,1,2.0,627
0,1,0.24,6.91,84791.0,20000.0,22.0,0,4.0,592
1,0,0.26,11.01,77982.0,20000.0,25.0,6,4.0,699
0,1,0.23,14.09,86325.0,20000.0,25.0,2,2.0,566
0,1,0.11,11.49,26244.0,3000.0,22.0,0,3.0,667
0,0,0.23,14.09,86183.0,20000.0,23.0,1,3.0,638
1,0,0.3,15.2,67625.0,20000.0,23.0,0,4.0,620
0,1,0.23,11.83,87261.0,20000.0,24.0,1,2.0,667
0,0,0.23,12.21,25826.0,6000.0,24.0,4,2.0,655
1,0,0.25,14.11,80180.0,20000.0,23.0,0,3.0,666
1,0,0.25,14.42,80179.0,20000.0,22.0,0,2.0,655
0,1,0.23,14.74,87458.0,20000.0,24.0,3,3.0,604
0,1,0.22,12.69,89922.0,20000.0,24.0,0,3.0,672
1,0,0.06,16.89,26137.0,1625.0,22.0,0,3.0,596
0,1,0.22,11.01,91179.0,20000.0,25.0,0,4.0,658
1,0,0.17,11.01,26112.0,4500.0,21.0,0,2.0,608
0,1,0.32,9.63,26559.0,8500.0,25.0,2,4.0,686
0,0,0.22,8.88,91001.0,20000.0,24.0,0,3.0,687
0,1,0.22,6.91,90978.0,20000.0,26.0,3,4.0,652
0,0,0.22,11.01,90805.0,20000.0,26.0,4,3.0,603
0,1,0.22,10.38,91130.0,20000.0,25.0,0,3.0,622
1,0,0.24,10.99,83759.0,20000.0,22.0,1,4.0,660
0,1,0.22,11.01,91033.0,20000.0,22.0,1,2.0,572
0,1,0.28,11.01,26887.0,7575.0,21.0,0,3.0,641
0,0,0.19,12.42,26792.0,5200.0,26.0,4,3.0,674
1,0,0.24,14.82,83573.0,20000.0,24.0,1,4.0,693
0,0,0.22,16.32,91541.0,20000.0,23.0,4,3.0,628
1,0,0.28,16.0,72279.0,20000.0,23.0,2,3.0,688
0,1,0.22,10.37,92304.0,20000.0,23.0,0,3.0,635
1,0,0.23,13.16,85207.0,20000.0,26.0,2,3.0,662
1,0,0.23,14.88,85232.0,20000.0,24.0,5,4.0,652
0,1,0.21,13.98,93127.0,20000.0,22.0,2,4.0,619
1,0,0.23,13.36,86320.0,20000.0,26.0,2,2.0,655
0,0,0.26,6.99,26946.0,7125.0,21.0,0,3.0,653
0,1,0.15,5.42,26711.0,4025.0,22.0,0,4.0,565
0,1,0.3,5.42,26769.0,8000.0,24.0,2,2.0,613
0,0,0.21,13.85,94812.0,20000.0,26.0,4,4.0,663
0,1,0.15,12.99,27119.0,4000.0,22.0,0,2.0,540
0,1,0.16,9.99,27046.0,4200.0,26.0,5,3.0,598
0,1,0.05,11.01,26902.0,1400.0,22.0,4,2.0,653
1,0,0.27,11.14,74473.0,20000.0,23.0,0,2.0,460
0,0,0.14,5.99,27072.0,3800.0,21.0,0,2.0,643
1,0,0.23,11.01,87447.0,20000.0,24.0,6,4.0,632
0,0,0.21,11.58,94310.0,20000.0,23.0,0,3.0,578
0,1,0.21,13.85,95354.0,20000.0,23.0,2,4.0,642
0,0,0.21,16.89,96236.0,20000.0,23.0,0,4.0,688
0,0,0.21,7.9,96969.0,20000.0,23.0,2,4.0,696
0,1,0.22,12.68,27201.0,6000.0,23.0,0,4.0,527
1,0,0.26,14.91,76808.0,20000.0,22.0,0,4.0,611
0,1,0.21,13.06,97157.0,20000.0,24.0,0,4.0,545
0,1,0.21,8.88,96773.0,20000.0,25.0,3,4.0,644
0,1,0.07,6.17,26954.0,2000.0,23.0,0,4.0,511
0,1,0.21,13.98,96673.0,20000.0,22.0,1,4.0,616
0,0,0.32,6.54,26872.0,8500.0,22.0,3,4.0,656
1,0,0.26,13.85,76420.0,20000.0,26.0,2,3.0,656
0,1,0.04,10.36,27097.0,1000.0,26.0,2,3.0,581
1,0,0.22,15.95,89914.0,20000.0,25.0,7,4.0,477
0,0,0.21,14.26,96778.0,20000.0,25.0,2,4.0,664
0,1,0.2,11.71,97783.0,20000.0,23.0,0,2.0,563
0,1,0.2,13.49,98255.0,20000.0,22.0,0,4.0,623
1,0,0.07,14.84,26747.0,2000.0,24.0,1,2.0,704
0,0,0.2,11.01,99459.0,20000.0,22.0,0,2.0,691
1,0,0.22,15.05,92036.0,20000.0,23.0,2,4.0,648
1,0,0.21,13.79,93070.0,20000.0,22.0,0,4.0,662
0,0,0.2,13.48,101201.0,20000.0,24.0,6,3.0,569
0,0,0.11,6.76,26764.0,3000.0,26.0,4,2.0,642
0,1,0.2,11.11,102232.0,20000.0,23.0,1,4.0,663
0,1,0.2,13.92,101849.0,20000.0,25.0,3,2.0,627
0,1,0.16,12.53,26678.0,4400.0,23.0,1,2.0,610
0,1,0.37,11.14,27041.0,10000.0,21.0,0,2.0,534
1,0,0.21,14.11,95807.0,20000.0,24.0,5,2.0,678
0,1,0.19,7.49,103275.0,20000.0,23.0,0,2.0,597
0,1,0.19,10.25,103166.0,20000.0,25.0,3,3.0,653
1,0,0.23,12.53,88672.0,20000.0,26.0,2,2.0,571
0,1,0.05,11.86,27289.0,1500.0,21.0,0,3.0,659
0,1,0.33,7.88,27174.0,9000.0,23.0,0,3.0,619
0,0,0.19,11.01,102975.0,20000.0,25.0,0,2.0,663
0,1,0.15,11.01,27558.0,4000.0,24.0,0,2.0,621
0,1,0.19,13.85,105649.0,20000.0,22.0,1,4.0,575
0,1,0.22,13.23,27887.0,6000.0,23.0,0,4.0,477
0,1,0.18,11.01,109017.0,20000.0,22.0,1,4.0,639
1,0,0.21,18.25,94566.0,20000.0,23.0,1,2.0,611
0,0,0.18,6.54,109178.0,20000.0,24.0,1,3.0,630
0,1,0.18,11.49,108836.0,20000.0,23.0,0,4.0,560
0,1,0.18,11.49,109089.0,20000.0,26.0,5,3.0,537
0,0,0.25,11.71,27472.0,7000.0,22.0,1,2.0,694
0,1,0.18,13.57,109061.0,20000.0,23.0,0,4.0,657
0,1,0.18,14.35,110319.0,20000.0,25.0,1,3.0,572
0,1,0.14,10.65,27309.0,3825.0,26.0,1,4.0,618
0,0,0.18,15.65,111365.0,20000.0,22.0,1,2.0,649
0,1,0.24,11.01,27358.0,6500.0,22.0,0,4.0,496
1,0,0.21,6.62,27570.0,5875.0,25.0,0,2.0,680
0,1,0.18,9.25,111834.0,20000.0,25.0,1,2.0,606
0,1,0.09,11.71,27122.0,2400.0,22.0,2,3.0,612
0,1,0.29,5.42,27730.0,8000.0,24.0,0,4.0,477
0,1,0.18,9.45,113057.0,20000.0,26.0,0,4.0,606
1,0,0.06,7.49,27666.0,1550.0,23.0,0,2.0,658
0,1,0.18,11.01,114267.0,20000.0,22.0,0,2.0,602
1,0,0.2,11.01,100420.0,20000.0,23.0,4,2.0,571
0,0,0.17,10.99,115130.0,20000.0,23.0,4,2.0,701
0,0,0.17,11.01,114976.0,20000.0,24.0,3,3.0,665
0,1,0.27,7.66,27648.0,7350.0,21.0,0,2.0,635
0,1,0.17,13.04,116295.0,20000.0,23.0,0,3.0,643
0,0,0.26,7.14,27385.0,7200.0,22.0,3,2.0,636
1,0,0.19,15.65,103798.0,20000.0,22.0,0,4.0,645
0,1,0.17,11.83,118565.0,20000.0,22.0,0,4.0,575
0,1,0.11,16.0,27463.0,3000.0,24.0,0,2.0,647
0,1,0.17,15.28,120368.0,20000.0,23.0,0,4.0,569
0,0,0.15,15.05,27493.0,4000.0,21.0,2,4.0,528
0,0,0.31,15.05,27178.0,8500.0,22.0,0,4.0,626
0,0,0.17,14.22,120691.0,20000.0,24.0,2,3.0,664
1,0,0.19,16.35,106741.0,20000.0,25.0,1,3.0,650
